Index,Height,Weight
157762,70.62,212.53
157763,60.14,156.52
157764,66.46,118.19
157765,79.3,93.95
157766,62.73,102.84
157767,76.03,217.73
157768,66.11,126.48
157769,75.06,110.35
157770,79.65,145.49
157771,71.96,213.42
157772,61.27,185.78
157773,73.57,112.52
157774,79.67,123.87
157775,55.92,111.34
157776,77.76,145.78
157777,77.13,121.65
157778,63.21,189.81
157779,63.79,142.29
157780,63.31,181.41
157781,62.67,169.57
157782,67.84,209.74
157783,55.64,104.33
157784,74.71,153.51
157785,66.42,149.57
157786,69.13,214.41
157787,75.15,204.62
157788,71.86,206.18
157789,59.05,178.83
157790,68.12,130.61
157791,68.95,103.6
157792,66.98,152.49
157793,61.41,180.15
157794,66.9,199.02
157795,79.04,159.91
157796,55.27,185.5
157797,77.94,95.47
157798,58.53,169.56
157799,65.39,94.24
157800,56.09,130.29
157801,79.76,118.47
157802,78.61,128.39
157803,64.61,178.42
157804,70.6,190.21
157805,74.74,165.1
157806,56.47,190.51
157807,75.43,171.83
157808,65.57,92.26
157809,78.51,167.16
157810,68.91,146.53
157811,63.22,193.04
157812,78.61,179.31
157813,56.01,176.89
157814,68.34,101.57
157815,72.34,199.74
157816,61.68,200.72
157817,66.2,185.68
157818,67.36,145.26
157819,78.14,213.57
157820,59.32,183.76
157821,69.74,198.52
157822,67.34,185.01
157823,68.28,139.73
157824,56.62,211.03
157825,68.18,104.45
157826,61.42,213.75
157827,56.62,218.31
157828,75.16,176.04
157829,65.05,144.12
157830,78.49,126.47
157831,72.58,139.05
157832,77.02,202.69
157833,58.07,102.9
157834,60.7,112.2
157835,61.82,126.81
157836,55.91,137.69
157837,55.34,161.73
157838,75.94,215.88
157839,59.09,179.97
157840,76.22,193.55
157841,66.78,96.33
157842,79.98,96.22
157843,66.95,174.69
157844,64.63,95.01
157845,64.23,197.64
157846,67.3,152.01
157847,58.4,133.79
157848,72.86,143.18
157849,74.42,204.53
157850,62.02,186.33
157851,62.0,159.14
157852,62.36,102.71
157853,69.37,105.12
157854,64.5,160.24
157855,73.88,166.17
157856,66.1,204.05
157857,69.51,103.81
157858,66.3,137.57
157859,59.44,149.1
157860,56.47,189.35
157861,55.4,105.9
157862,71.94,106.63
157863,58.3,116.19
157864,58.76,125.65
157865,69.46,175.46
157866,63.4,150.28
157867,71.85,117.74
157868,57.34,215.25
157869,55.38,106.93
157870,63.5,98.13
157871,68.04,135.25
157872,70.28,206.84
157873,71.69,181.35
157874,70.62,208.27
157875,58.93,166.82
157876,77.34,172.73
157877,61.65,155.23
157878,59.07,93.98
157879,58.87,102.53
157880,55.24,207.62
157881,77.34,183.95
157882,66.73,90.35
157883,58.8,159.58
157884,70.56,182.0
157885,64.46,157.68
157886,72.54,142.6
157887,55.09,137.82
157888,63.21,199.87
157889,71.44,94.97
157890,58.83,205.06
157891,71.65,171.4
157892,68.3,182.9
157893,74.75,147.01
157894,70.88,148.08
157895,75.02,132.82
157896,77.63,135.85
157897,77.99,171.75
157898,55.47,149.2
157899,72.68,91.71
157900,66.99,192.82
157901,56.67,113.82
157902,64.48,112.47
157903,67.68,121.26
157904,60.47,140.64
157905,62.57,216.77
157906,78.91,132.02
157907,65.66,203.99
157908,73.51,184.16
157909,75.2,181.08
157910,57.95,94.56
157911,55.64,200.8
157912,70.44,184.56
157913,64.7,165.77
157914,74.74,112.03
157915,73.15,161.92
157916,73.88,117.4
157917,70.29,92.01
157918,61.74,186.66
157919,58.24,100.77
157920,68.58,189.79
157921,57.65,105.01
157922,74.86,114.47
157923,75.76,179.59
157924,61.28,145.28
157925,57.55,145.29
157926,67.11,96.41
157927,66.08,202.01
157928,59.51,165.39
157929,59.8,217.03
157930,69.17,128.44
157931,66.58,143.63
157932,71.07,197.34
157933,63.88,185.36
157934,69.89,219.6
157935,78.03,191.17
157936,71.71,126.01
157937,70.35,165.43
157938,62.3,149.5
157939,61.63,164.97
157940,66.45,143.48
157941,63.7,92.13
157942,77.2,189.26
157943,79.23,213.44
157944,62.75,116.89
157945,77.94,109.07
157946,77.27,207.51
157947,77.76,131.19
157948,68.95,215.06
157949,69.27,218.26
157950,79.34,116.37
157951,56.24,116.91
157952,66.76,108.77
157953,73.78,109.65
157954,75.06,112.15
157955,55.45,141.55
157956,64.76,143.3
157957,70.6,119.96
157958,63.04,141.41
157959,59.06,153.67
157960,66.98,98.39
157961,61.95,127.63
157962,77.94,127.61
157963,69.25,163.22
157964,58.44,157.13
157965,67.38,137.52
157966,64.8,130.86
157967,79.17,113.12
157968,61.42,136.88
157969,77.92,129.87
157970,60.04,157.85
157971,71.93,183.25
157972,78.21,126.32
157973,67.76,109.67
157974,72.4,95.38
157975,71.79,116.05
157976,78.22,189.24
157977,63.43,201.63
157978,75.85,178.68
157979,73.67,110.07
157980,66.81,138.53
157981,66.83,96.52
157982,79.0,147.03
157983,75.86,144.08
157984,72.15,156.67
157985,73.32,197.29
157986,58.68,91.18
157987,71.01,198.09
157988,63.75,209.19
157989,62.32,193.28
157990,77.36,124.66
157991,58.07,123.85
157992,55.98,200.25
157993,70.29,115.94
157994,58.03,110.89
157995,63.69,166.0
157996,61.48,210.85
157997,64.53,168.07
157998,72.11,149.47
157999,62.95,147.73
158000,68.78,118.63
158001,64.87,153.36
158002,78.73,194.44
158003,59.97,93.32
158004,67.76,212.37
158005,63.68,135.99
158006,69.03,140.38
158007,58.23,165.93
158008,60.71,199.62
158009,70.72,149.38
158010,78.96,193.91
158011,60.35,98.37
158012,79.59,135.12
158013,67.64,189.25
158014,79.27,189.9
158015,62.13,146.97
158016,70.49,214.21
158017,78.31,113.78
158018,75.54,100.4
158019,74.28,148.49
158020,72.02,198.58
158021,62.61,153.9
158022,72.44,157.25
158023,73.7,218.24
158024,64.49,181.0
158025,68.34,166.54
158026,58.11,218.17
158027,63.53,186.15
158028,68.21,120.57
158029,70.57,152.44
158030,62.94,121.14
158031,77.59,161.97
158032,63.64,216.53
158033,67.11,169.07
158034,68.08,216.48
158035,69.46,143.2
158036,62.7,130.98
158037,75.01,176.39
158038,71.3,152.4
158039,60.84,187.74
158040,76.86,162.66
158041,62.08,131.31
158042,62.46,115.69
158043,67.39,131.04
158044,69.69,171.9
158045,77.06,101.15
158046,58.64,163.78
158047,57.77,216.13
158048,76.05,208.98
158049,56.55,96.0
158050,57.05,187.58
158051,75.46,215.61
158052,59.53,156.02
158053,77.67,159.79
158054,79.72,133.14
158055,79.52,99.24
158056,57.38,194.21
158057,74.63,194.95
158058,77.53,188.3
158059,74.84,160.2
158060,78.18,214.98
158061,66.2,120.87
158062,63.24,168.59
158063,56.67,121.23
158064,69.43,94.03
158065,66.7,124.81
158066,59.55,117.81
158067,66.25,116.5
158068,67.72,207.79
158069,59.57,209.81
158070,70.15,159.59
158071,69.38,187.2
158072,73.73,204.98
158073,78.93,99.68
158074,59.68,194.57
158075,77.59,158.38
158076,76.77,104.35
158077,68.58,143.98
158078,61.39,133.17
158079,70.32,133.68
158080,74.16,162.66
158081,75.14,181.84
158082,73.84,148.47
158083,59.21,131.57
158084,65.02,116.95
158085,58.19,122.28
158086,55.6,152.04
158087,56.27,204.03
158088,77.81,191.03
158089,62.44,116.13
158090,60.08,211.46
158091,79.54,138.56
158092,74.23,161.03
158093,55.9,138.17
158094,61.65,95.72
158095,72.23,141.13
158096,73.53,169.22
158097,68.88,113.29
158098,66.25,101.41
158099,79.97,164.31
158100,70.98,216.5
158101,56.68,216.31
158102,58.43,216.76
158103,71.43,110.25
158104,66.57,119.36
158105,60.51,190.7
158106,76.53,182.03
158107,63.88,155.86
158108,75.42,105.9
158109,63.89,99.26
158110,79.82,173.22
158111,72.89,145.51
158112,68.13,134.42
158113,74.34,182.31
158114,69.4,149.24
158115,74.15,183.52
158116,65.19,91.79
158117,62.29,122.03
158118,62.72,169.52
158119,67.88,174.64
158120,71.12,176.21
158121,67.69,182.51
158122,79.16,171.92
158123,59.12,160.17
158124,72.03,163.61
158125,77.69,115.12
158126,55.78,141.27
158127,68.28,176.23
158128,57.62,117.62
158129,66.98,125.17
158130,67.12,156.46
158131,56.71,114.02
158132,58.06,204.75
158133,73.85,166.89
158134,63.71,97.57
158135,71.05,105.13
158136,70.69,122.42
158137,64.43,149.88
158138,58.87,212.85
158139,66.51,170.07
158140,65.7,208.99
158141,70.31,122.15
158142,67.59,172.17
158143,74.83,204.02
158144,72.16,207.72
158145,56.52,95.87
158146,56.82,113.29
158147,61.36,200.03
158148,71.02,155.76
158149,79.14,205.75
158150,76.64,190.41
158151,72.26,176.74
158152,67.75,92.95
158153,63.92,200.94
158154,69.82,141.21
158155,72.43,115.11
158156,57.8,180.0
158157,59.89,104.29
158158,65.32,217.19
158159,62.41,93.01
158160,77.82,113.1
158161,61.88,98.62
158162,75.73,143.68
158163,74.66,159.1
158164,71.87,168.26
158165,67.1,103.49
158166,64.17,109.17
158167,56.77,171.15
158168,72.86,206.85
158169,58.72,183.57
158170,73.72,126.72
158171,62.09,176.46
158172,69.39,206.45
158173,69.66,168.13
158174,74.06,166.52
158175,66.7,210.95
158176,65.65,151.6
158177,59.72,126.95
158178,67.49,157.76
158179,67.92,208.65
158180,79.0,187.49
158181,64.85,114.16
158182,78.09,105.82
158183,57.19,122.62
158184,64.98,162.42
158185,65.96,173.29
158186,79.95,186.13
158187,65.54,145.19
158188,77.57,216.22
158189,66.84,184.05
158190,67.08,120.31
158191,71.0,114.82
158192,74.86,199.27
158193,61.02,174.26
158194,70.87,188.17
158195,67.43,201.47
158196,61.82,175.53
158197,79.5,197.96
158198,78.71,174.78
158199,71.75,109.75
158200,67.26,102.51
158201,55.19,181.68
158202,76.26,142.12
158203,58.22,138.23
158204,67.33,188.43
158205,76.44,211.59
158206,76.2,210.4
158207,59.05,158.52
158208,70.39,176.52
158209,66.83,150.41
158210,55.04,191.06
158211,58.0,156.98
158212,71.61,209.17
158213,76.74,155.05
158214,58.43,211.94
158215,62.7,117.03
158216,78.7,213.65
158217,73.99,190.5
158218,58.74,203.28
158219,60.67,117.22
158220,65.17,200.58
158221,59.07,206.64
158222,67.31,113.09
158223,66.67,154.72
158224,79.27,160.87
158225,78.81,128.75
158226,75.98,127.06
158227,75.61,195.36
158228,79.18,120.18
158229,64.93,132.89
158230,64.4,171.93
158231,55.43,183.17
158232,66.08,212.67
158233,62.88,111.84
158234,70.59,113.08
158235,76.29,99.81
158236,74.37,99.66
158237,79.61,148.81
158238,63.36,181.64
158239,64.87,154.9
158240,63.8,207.58
158241,63.54,169.3
158242,78.77,103.9
158243,65.04,142.27
158244,77.76,166.91
158245,73.65,151.1
158246,73.34,174.2
158247,63.84,168.3
158248,70.82,141.71
158249,78.74,118.83
158250,57.87,165.53
158251,74.42,214.66
158252,62.77,158.46
158253,64.96,175.25
158254,65.09,190.61
158255,79.56,180.97
158256,71.23,147.66
158257,55.5,182.15
158258,57.07,96.68
158259,58.16,118.31
158260,77.37,198.23
158261,63.7,187.01
158262,60.72,131.56
158263,62.75,109.65
158264,61.2,209.57
158265,57.36,115.37
158266,59.88,200.47
158267,58.16,206.83
158268,77.87,96.83
158269,71.25,153.88
158270,71.13,155.12
158271,75.08,131.34
158272,57.95,109.91
158273,69.46,219.15
158274,75.82,92.14
158275,68.25,188.5
158276,64.94,112.42
158277,66.88,204.25
158278,61.2,162.4
158279,63.26,113.42
158280,78.47,203.0
158281,61.14,159.66
158282,75.85,152.89
158283,72.42,145.11
158284,66.24,188.33
158285,66.97,125.29
158286,78.58,181.46
158287,64.52,137.3
158288,56.89,145.59
158289,74.06,155.68
158290,78.09,154.78
158291,73.39,188.99
158292,78.97,122.64
158293,73.36,206.16
158294,56.66,112.17
158295,70.89,133.3
158296,68.86,92.79
158297,63.37,219.38
158298,63.27,204.56
158299,72.82,191.17
158300,67.19,108.5
158301,68.74,212.04
158302,72.56,95.89
158303,78.37,200.54
158304,65.53,120.69
158305,55.1,96.68
158306,68.63,93.74
158307,62.5,95.62
158308,71.24,160.45
158309,75.49,104.38
158310,74.82,209.6
158311,56.46,101.32
158312,73.03,146.98
158313,59.31,170.53
158314,57.69,119.85
158315,65.71,202.86
158316,57.07,94.11
158317,77.68,191.89
158318,57.69,126.47
158319,59.59,152.11
158320,70.25,171.41
158321,79.0,203.54
158322,77.13,164.78
158323,62.53,120.86
158324,55.13,218.71
158325,61.45,164.33
158326,70.47,118.2
158327,65.02,203.63
158328,69.34,98.39
158329,55.33,205.88
158330,65.33,202.95
158331,77.42,127.64
158332,69.28,115.93
158333,66.8,165.47
158334,56.47,156.64
158335,74.05,122.31
158336,72.71,130.8
158337,70.95,111.73
158338,68.05,111.07
158339,63.75,213.85
158340,70.76,103.12
158341,63.42,134.4
158342,67.05,171.17
158343,59.48,152.74
158344,69.42,168.29
158345,66.72,157.69
158346,55.75,107.8
158347,70.25,145.58
158348,60.92,177.54
158349,78.73,109.92
158350,61.12,142.07
158351,55.69,138.78
158352,72.16,90.48
158353,77.47,149.33
158354,60.67,141.66
158355,58.71,150.77
158356,70.04,129.4
158357,62.57,130.78
158358,65.12,95.69
158359,77.78,203.83
158360,79.55,203.47
158361,70.65,184.08
158362,60.75,172.31
158363,77.17,203.24
158364,79.25,188.64
158365,58.31,155.07
158366,56.07,146.67
158367,73.69,183.21
158368,64.73,157.66
158369,55.83,174.2
158370,60.56,100.76
158371,63.81,188.16
158372,63.56,206.27
158373,71.73,194.43
158374,65.59,159.82
158375,60.72,134.69
158376,64.51,178.08
158377,59.34,152.08
158378,60.64,127.05
158379,61.37,212.88
158380,75.23,100.16
158381,77.5,148.35
158382,65.26,177.57
158383,60.7,90.12
158384,73.28,161.62
158385,76.72,146.99
158386,57.6,180.49
158387,78.19,114.03
158388,65.13,190.79
158389,69.55,147.32
158390,74.71,149.95
158391,73.24,97.93
158392,71.91,131.68
158393,64.81,174.79
158394,71.56,167.25
158395,65.39,205.04
158396,70.3,149.96
158397,78.75,199.95
158398,66.58,159.81
158399,55.07,129.42
158400,75.57,90.42
158401,59.15,180.7
158402,69.29,178.92
158403,72.02,138.89
158404,69.78,145.71
158405,67.1,165.42
158406,74.95,202.54
158407,58.95,202.73
158408,75.13,214.79
158409,55.17,197.98
158410,66.15,122.79
158411,62.29,92.6
158412,75.33,144.39
158413,58.02,209.21
158414,63.62,213.52
158415,61.34,100.53
158416,71.28,134.83
158417,68.0,151.54
158418,65.11,121.09
158419,60.44,185.41
158420,73.25,179.58
158421,66.86,149.22
158422,61.77,197.47
158423,77.27,94.82
158424,75.99,182.76
158425,65.92,172.67
158426,60.14,91.78
158427,66.63,104.96
158428,61.05,129.48
158429,55.71,148.32
158430,66.55,216.94
158431,69.96,190.08
158432,74.85,114.94
158433,72.88,207.55
158434,63.61,174.45
158435,59.06,169.84
158436,63.09,116.43
158437,58.04,157.69
158438,77.05,180.84
158439,73.61,122.92
158440,67.74,208.01
158441,77.52,112.7
158442,58.41,112.45
158443,66.9,187.35
158444,79.6,104.87
158445,57.58,167.29
158446,59.99,214.01
158447,63.35,101.32
158448,71.01,215.99
158449,71.65,205.73
158450,57.35,169.5
158451,61.43,147.82
158452,71.65,145.27
158453,60.15,203.38
158454,56.74,186.5
158455,68.25,166.69
158456,77.22,102.04
158457,71.67,173.24
158458,73.79,190.46
158459,66.83,96.16
158460,56.6,179.43
158461,61.02,106.4
158462,70.21,161.77
158463,55.25,196.18
158464,63.35,90.2
158465,79.93,131.64
158466,62.87,122.69
158467,63.99,107.12
158468,63.53,196.39
158469,77.56,97.98
158470,61.16,219.08
158471,68.25,190.17
158472,61.38,163.23
158473,77.22,93.06
158474,56.92,125.73
158475,56.53,116.04
158476,56.28,118.91
158477,63.38,169.28
158478,72.58,151.84
158479,70.74,187.19
158480,60.16,138.54
158481,70.29,137.56
158482,79.01,144.82
158483,64.16,100.92
158484,79.41,212.3
158485,71.06,162.36
158486,79.78,211.11
158487,65.29,181.59
158488,71.62,202.23
158489,57.48,187.78
158490,76.13,165.44
158491,59.29,100.74
158492,71.49,129.06
158493,64.0,103.47
158494,77.61,185.84
158495,67.94,100.91
158496,72.83,119.73
158497,71.48,102.16
158498,74.43,156.57
158499,64.78,210.66
158500,57.81,92.33
158501,69.79,167.03
158502,75.68,90.44
158503,79.75,102.1
158504,65.38,203.03
158505,62.08,148.08
158506,72.46,163.57
158507,55.08,135.31
158508,66.02,155.9
158509,67.29,103.31
158510,59.41,163.17
158511,71.09,171.63
158512,64.84,195.14
158513,59.79,182.52
158514,62.15,177.37
158515,64.88,134.73
158516,61.03,182.61
158517,69.53,125.87
158518,68.37,182.06
158519,64.25,132.68
158520,58.0,122.58
158521,70.61,200.59
158522,76.7,217.99
158523,64.89,156.38
158524,76.87,188.58
158525,72.92,108.72
158526,70.03,169.83
158527,69.77,104.39
158528,69.14,200.62
158529,78.74,90.89
158530,74.56,95.12
158531,58.04,201.24
158532,70.05,161.95
158533,78.26,149.25
158534,69.79,171.8
158535,73.58,94.73
158536,63.35,215.38
158537,76.3,102.78
158538,76.45,132.27
158539,72.68,179.73
158540,71.69,140.68
158541,65.82,175.41
158542,71.02,185.36
158543,73.6,103.15
158544,72.78,218.77
158545,57.49,217.0
158546,71.24,114.09
158547,71.19,100.88
158548,80.0,92.77
158549,64.06,154.34
158550,70.64,183.95
158551,71.37,100.13
158552,60.12,169.62
158553,69.43,175.37
158554,58.98,102.68
158555,77.39,91.0
158556,58.67,130.68
158557,77.47,200.07
158558,68.46,169.6
158559,57.15,165.56
158560,67.16,153.07
158561,62.45,94.49
158562,70.01,97.33
158563,67.09,113.84
158564,67.23,120.14
158565,73.66,208.08
158566,75.52,200.89
158567,63.39,134.15
158568,76.98,99.73
158569,73.76,171.36
158570,65.38,153.33
158571,79.96,121.7
158572,63.97,153.15
158573,73.66,209.48
158574,55.06,125.22
158575,66.2,167.06
158576,70.29,105.08
158577,63.19,193.67
158578,55.51,146.73
158579,70.05,105.07
158580,61.72,93.03
158581,77.07,114.55
158582,60.99,131.02
158583,62.81,133.98
158584,69.95,155.2
158585,58.5,118.43
158586,77.44,213.98
158587,63.55,157.76
158588,68.74,112.76
158589,56.44,154.67
158590,69.79,105.68
158591,59.28,112.73
158592,78.75,115.51
158593,58.37,98.93
158594,72.61,115.03
158595,71.47,156.79
158596,63.16,111.36
158597,73.18,92.35
158598,76.44,218.54
158599,76.57,143.09
158600,70.73,196.97
158601,63.61,176.13
158602,65.48,216.43
158603,74.24,204.05
158604,58.58,163.25
158605,67.35,214.33
158606,64.65,116.84
158607,64.05,146.81
158608,77.64,165.49
158609,74.51,103.63
158610,57.41,148.56
158611,67.27,102.59
158612,75.57,131.85
158613,56.18,210.86
158614,67.61,158.2
158615,75.75,106.74
158616,55.15,213.64
158617,57.2,109.14
158618,60.91,200.07
158619,62.61,93.25
158620,57.31,103.97
158621,74.15,93.98
158622,65.91,130.03
158623,79.67,95.93
158624,66.23,188.39
158625,57.09,212.54
158626,71.67,129.12
158627,55.37,205.86
158628,75.0,124.35
158629,78.61,110.36
158630,76.66,94.12
158631,77.95,207.62
158632,56.06,131.68
158633,79.5,219.21
158634,61.64,166.49
158635,65.4,162.0
158636,72.91,183.66
158637,74.59,193.05
158638,70.75,219.87
158639,59.87,161.73
158640,56.59,186.33
158641,78.6,201.42
158642,63.67,108.93
158643,79.51,164.45
158644,59.63,122.09
158645,74.49,180.28
158646,68.89,204.46
158647,76.32,206.93
158648,55.62,171.42
158649,78.9,215.39
158650,61.71,206.37
158651,70.17,152.74
158652,55.45,146.27
158653,72.91,189.37
158654,75.05,124.83
158655,69.62,104.68
158656,62.53,121.5
158657,60.16,208.08
158658,74.82,160.45
158659,66.56,149.15
158660,77.52,125.89
158661,69.03,189.07
158662,61.63,199.97
158663,56.72,192.17
158664,66.03,144.0
158665,70.8,125.24
158666,56.73,197.67
158667,73.05,93.87
158668,69.77,117.9
158669,63.24,189.09
158670,69.13,187.29
158671,61.2,106.14
158672,77.04,191.7
158673,71.03,212.06
158674,60.02,120.32
158675,74.76,171.48
158676,57.18,161.59
158677,56.84,173.26
158678,75.89,145.48
158679,59.91,93.28
158680,66.47,135.89
158681,79.53,193.11
158682,67.61,189.96
158683,59.79,218.06
158684,71.46,90.21
158685,73.77,213.67
158686,60.9,191.5
158687,76.09,153.72
158688,72.75,99.41
158689,75.98,188.97
158690,70.73,216.25
158691,71.85,195.65
158692,67.53,172.38
158693,70.75,134.49
158694,62.79,182.01
158695,76.19,170.45
158696,66.48,190.24
158697,66.96,128.12
158698,68.35,122.84
158699,74.35,139.22
158700,63.85,110.41
158701,79.82,196.58
158702,74.77,113.96
158703,58.2,115.48
158704,63.24,157.01
158705,62.5,185.33
158706,62.26,193.95
158707,62.96,162.69
158708,73.93,118.79
158709,68.4,213.5
158710,77.08,143.82
158711,75.41,218.71
158712,65.8,189.33
158713,71.21,191.63
158714,57.71,156.42
158715,57.9,104.71
158716,79.45,171.15
158717,69.42,167.46
158718,70.88,127.69
158719,73.71,90.07
158720,57.84,152.8
158721,59.92,137.87
158722,79.8,195.77
158723,74.5,135.37
158724,64.21,100.02
158725,72.43,150.45
158726,73.32,115.7
158727,58.35,210.79
158728,57.87,92.42
158729,68.06,144.86
158730,60.01,107.97
158731,79.29,169.37
158732,78.24,189.05
158733,74.84,197.3
158734,73.18,163.54
158735,64.15,139.82
158736,58.24,152.97
158737,65.98,144.03
158738,68.17,152.84
158739,62.64,110.34
158740,56.38,164.18
158741,58.02,95.19
158742,73.07,105.28
158743,72.17,104.75
158744,78.3,171.03
158745,67.97,134.76
158746,66.47,133.77
158747,75.59,171.54
158748,77.49,95.75
158749,74.91,123.32
158750,71.47,99.42
158751,66.11,162.6
158752,73.41,105.73
158753,75.89,190.86
158754,62.86,121.65
158755,66.34,192.35
158756,74.44,148.73
158757,57.57,143.25
158758,60.59,131.37
158759,66.49,198.27
158760,69.82,216.75
158761,72.61,204.62
158762,79.19,157.57
158763,78.05,163.13
158764,70.42,126.37
158765,63.52,207.15
158766,60.06,143.28
158767,70.49,208.53
158768,55.75,188.42
158769,63.9,123.62
158770,56.27,140.15
158771,60.36,121.0
158772,58.54,109.51
158773,57.74,117.35
158774,69.4,152.6
158775,64.59,199.99
158776,61.85,173.03
158777,57.13,155.3
158778,76.78,149.37
158779,66.91,181.8
158780,60.93,96.27
158781,76.73,131.18
158782,60.83,146.32
158783,78.56,151.22
158784,76.9,160.72
158785,56.91,137.57
158786,57.28,117.4
158787,72.94,129.5
158788,60.74,211.66
158789,56.82,99.55
158790,60.27,117.78
158791,56.07,173.92
158792,63.75,130.61
158793,57.48,164.32
158794,74.99,134.6
158795,72.34,201.47
158796,60.42,183.81
158797,61.98,201.26
158798,69.57,135.12
158799,66.4,160.29
158800,58.96,106.43
158801,79.13,133.96
158802,66.94,151.55
158803,73.13,161.7
158804,60.65,106.33
158805,77.33,120.73
158806,79.72,205.86
158807,60.26,124.45
158808,60.81,123.29
158809,63.76,121.59
158810,59.75,187.08
158811,59.98,104.49
158812,59.98,158.26
158813,56.81,91.8
158814,61.3,218.84
158815,58.34,191.31
158816,67.75,103.06
158817,63.01,151.59
158818,72.37,218.2
158819,72.05,114.66
158820,61.76,120.17
158821,71.46,131.53
158822,55.91,124.2
158823,60.82,131.77
158824,56.27,215.88
158825,63.25,116.45
158826,72.35,178.95
158827,62.57,139.66
158828,79.54,128.5
158829,66.75,183.97
158830,75.66,124.01
158831,56.67,210.19
158832,65.13,153.5
158833,67.13,158.4
158834,79.31,167.96
158835,78.59,119.74
158836,73.5,195.66
158837,76.83,216.18
158838,69.99,217.65
158839,67.03,106.99
158840,57.55,189.29
158841,68.85,186.78
158842,59.37,182.88
158843,62.94,144.58
158844,61.69,111.43
158845,60.28,98.84
158846,55.01,210.84
158847,58.71,179.41
158848,67.49,126.64
158849,75.02,111.02
158850,66.03,216.34
158851,61.79,96.47
158852,76.35,208.28
158853,58.19,191.38
158854,70.29,98.4
158855,67.85,96.4
158856,55.34,172.15
158857,68.11,160.51
158858,62.9,120.54
158859,63.08,180.5
158860,63.55,203.35
158861,73.76,135.9
158862,68.61,127.11
158863,55.78,137.83
158864,63.66,115.88
158865,56.61,153.9
158866,76.69,207.11
158867,65.22,170.09
158868,73.5,97.32
158869,72.94,153.64
158870,56.32,137.05
158871,78.07,199.85
158872,70.29,213.68
158873,67.64,207.67
158874,64.27,106.95
158875,56.56,144.43
158876,58.32,157.92
158877,60.47,189.51
158878,65.77,143.79
158879,61.85,178.91
158880,68.6,191.59
158881,72.65,97.54
158882,72.18,187.86
158883,55.32,131.18
158884,73.35,118.13
158885,72.19,161.25
158886,67.78,193.54
158887,62.69,100.36
158888,62.04,96.68
158889,56.55,138.97
158890,58.99,100.1
158891,77.27,208.69
158892,73.08,213.1
158893,77.61,210.17
158894,73.64,131.0
158895,65.92,160.32
158896,56.27,113.52
158897,58.27,133.71
158898,76.36,184.1
158899,60.4,110.31
158900,56.92,188.9
158901,63.36,111.22
158902,65.85,113.35
158903,66.59,126.72
158904,58.69,206.28
158905,71.0,216.68
158906,68.15,205.21
158907,55.24,102.21
158908,61.64,152.26
158909,63.69,107.29
158910,59.21,141.78
158911,58.16,205.29
158912,78.62,215.36
158913,56.75,144.25
158914,66.9,164.78
158915,59.13,147.32
158916,76.28,105.64
158917,67.55,100.92
158918,68.75,104.7
158919,66.42,178.62
158920,71.32,131.43
158921,67.28,189.55
158922,75.24,93.2
158923,62.75,138.22
158924,59.89,135.33
158925,69.81,92.99
158926,66.15,170.73
158927,72.33,203.68
158928,67.85,158.82
158929,69.23,90.25
158930,72.84,129.45
158931,66.13,140.69
158932,65.79,109.39
158933,58.5,91.44
158934,71.09,138.24
158935,71.44,92.06
158936,71.68,200.31
158937,58.07,191.05
158938,60.2,216.07
158939,68.68,187.5
158940,72.23,97.27
158941,78.01,121.13
158942,79.7,137.17
158943,79.83,168.77
158944,65.67,145.27
158945,62.43,194.09
158946,76.33,209.72
158947,73.51,166.02
158948,71.01,174.99
158949,65.85,158.99
158950,71.34,123.78
158951,56.99,112.75
158952,63.7,199.47
158953,71.23,188.01
158954,77.99,199.49
158955,69.01,117.02
158956,59.47,215.15
158957,73.76,93.96
158958,59.31,213.11
158959,76.2,215.61
158960,59.7,142.96
158961,66.5,176.95
158962,78.18,141.58
158963,62.47,218.43
158964,76.88,95.98
158965,60.51,127.96
158966,61.37,210.2
158967,76.46,192.94
158968,61.77,123.51
158969,55.3,167.85
158970,60.49,167.76
158971,78.05,187.41
158972,73.97,217.99
158973,72.12,178.88
158974,59.63,196.12
158975,69.17,116.87
158976,56.24,109.11
158977,63.84,105.41
158978,61.65,218.53
158979,71.49,120.59
158980,73.54,116.26
158981,70.67,218.98
158982,61.79,160.94
158983,75.43,156.27
158984,58.39,103.41
158985,55.39,116.2
158986,63.95,100.14
158987,57.73,136.32
158988,69.48,165.67
158989,79.23,204.92
158990,66.41,216.43
158991,68.72,207.08
158992,75.43,141.63
158993,70.21,175.31
158994,63.84,145.99
158995,69.94,120.89
158996,56.44,108.5
158997,73.45,146.81
158998,75.73,141.74
158999,55.21,154.46
159000,65.47,162.96
159001,61.93,92.8
159002,67.46,124.13
159003,55.86,175.96
159004,59.82,161.64
159005,56.34,210.26
159006,68.11,166.8
159007,56.38,129.25
159008,58.23,145.89
159009,79.57,120.68
159010,68.13,140.98
159011,76.19,116.04
159012,72.15,219.34
159013,72.76,152.12
159014,77.15,93.92
159015,78.72,126.81
159016,65.54,106.86
159017,57.91,193.71
159018,66.19,146.29
159019,70.23,91.69
159020,58.86,119.17
159021,70.18,166.42
159022,72.64,199.48
159023,70.3,98.79
159024,74.54,204.34
159025,70.13,155.0
159026,73.69,218.33
159027,67.87,120.81
159028,75.65,212.05
159029,72.97,199.72
159030,57.33,102.59
159031,55.29,218.32
159032,74.77,214.53
